"","OpenML_task_id","epoch","batch_size","learning_rate","momentum","weight_decay","num_layers","max_units","max_dropout"
"4349","168335",41,433,0.00123006972663241,0.826406352620106,0.0245049493899918,1,385,0.270841036224738
"4350","167200",32,16,0.00609172897471077,0.595424486913253,0.0368373052412458,4,396,0.635059026768431
"4351","189862",13,101,0.000327394087323389,0.315699214735068,0.0856848254416953,4,189,0.586583354743198
"4352","189906",4,18,0.000214408074849611,0.390829566372559,0.09365006027536,2,278,0.482953721191734
"4353","167083",48,236,0.0361106356367955,0.885145068371203,0.0811585436000535,1,193,0.990204290719703
"4354","34539",32,158,0.00541061799595129,0.195128391755279,0.055259560047281,2,76,0.168556094169617
"4355","167149",18,48,0.0228767526942653,0.38663962189341,0.0429497973821079,3,129,0.967970686964691
"4356","167185",23,358,0.00111083645805797,0.899502371111885,0.0500774397795834,1,816,0.302384568378329
"4357","189873",31,265,0.000298077266126361,0.579386806618422,0.00375177616523812,4,567,0.366693011717871
"4358","168330",42,53,0.0737416934901445,0.642080093314871,0.000838750086703803,1,1016,0.305575449252501
"4359","7593",52,147,0.024382144813504,0.947242461235728,0.0901970124040241,3,436,0.302611452527344
"4360","189909",27,209,0.0337755274646628,0.614906519958749,0.0987050798301585,5,79,0.911058612400666
"4361","168908",51,28,0.0149089273977421,0.228465824020095,0.082997199631643,4,469,0.487635976402089
"4362","168331",26,48,0.000290592429406566,0.490564336467069,0.0240125382622401,1,75,0.821538907941431
"4363","168908",11,170,0.000248466722828404,0.691139802185353,0.0626543491936824,2,154,0.615151808364317
"4364","167152",21,199,0.0103715117583419,0.165698949201033,0.0165207952100807,1,830,0.783431397983804
"4365","167184",48,56,0.0582559644636533,0.192424820759334,0.0642368810900441,1,103,0.13288711453788
"4366","168329",16,237,0.000289628615192636,0.465825567394495,0.0246958415080816,1,104,0.910299451323226
"4367","189873",48,157,0.0064963729470928,0.492690592496656,0.0913031524143089,3,287,0.0878555958624929
"4368","167185",23,248,0.00125451303509602,0.856408394244499,0.00435774907055311,5,967,0.543543335283175
"4369","126029",39,23,0.0924845480603194,0.283661456569098,0.0267879567057616,3,124,0.132587913190946
"4370","168331",27,61,0.0112290603800821,0.301041018420365,0.0466363358337944,2,420,0.363427789881825
"4371","34539",24,25,0.000104289615045474,0.695143937286921,0.0704600473823724,2,526,0.120839954121038
"4372","126029",40,340,0.00848687795037237,0.778147897061426,0.0916271239012829,4,202,0.643344969721511
"4373","167161",40,38,0.0116372188499448,0.663766957658809,0.0507958697682549,2,245,0.297579131787643
"4374","3945",33,174,0.0060685876103576,0.252948500947095,0.0751467447633366,5,104,0.997924001887441
"4375","167104",41,81,0.000625751326183835,0.747536521155853,0.0964702083695633,3,120,0.905468563782051
"4376","167168",32,133,0.000500741037853646,0.61717910118401,0.0926221926605864,4,290,0.147850924869999
"4377","167104",8,268,0.000684113800331587,0.79825018277159,0.0297100357778813,5,938,0.506969667971134
"4378","189873",14,101,0.000186664734941981,0.27476725849323,0.0118390181661211,4,291,0.296576983295381
"4379","167201",1,263,0.00192660298605904,0.567196497973055,0.000738735509137623,3,66,0.732880085939541
"4380","168331",16,259,0.00100758109492308,0.981079954220913,0.0870534957939107,5,887,0.376595064299181
"4381","167149",11,81,0.0136452067880438,0.68063403557986,0.0446165002442338,1,330,0.496876694029197
"4382","168335",38,18,0.0012408312663004,0.348297854550183,0.0432806037206971,1,931,0.408763608429581
"4383","126029",9,32,0.0704319232282552,0.720834668797906,0.0185267084538634,5,782,0.90902771987021
"4384","189905",25,46,0.00679182547564414,0.586901884798426,0.045918916392033,1,177,0.80811402364634
"4385","3945",16,31,0.00969335799305796,0.73966063547181,0.0306710278021125,2,103,0.0368399878498167
"4386","189873",27,223,0.000161280689017034,0.367183256270364,0.0211751738774753,4,170,0.804927760269493
"4387","167083",8,166,0.0184440863609027,0.449964708341286,0.0232594752685889,3,87,0.379395541967824
"4388","189865",45,277,0.00319438938752663,0.456744323878083,0.04517602298263,2,809,0.133100913371891
"4389","189862",26,200,0.0124231963989796,0.572007769134361,0.0798362062195316,4,609,0.141261447686702
"4390","146212",45,95,0.038779884061462,0.444453218390699,0.021101940876653,4,302,0.540048889350146
"4391","189866",45,288,0.00430140134538672,0.272047424099874,0.0562012328320625,2,755,0.597634678473696
"4392","167168",24,89,0.0136171530292497,0.426517475245055,0.0831657797251013,2,265,0.677620961796492
"4393","168908",10,78,0.048389529854321,0.289990127326455,0.0291052510514925,3,605,0.55746010853909
"4394","167104",21,61,0.00146928365558968,0.195097235508729,0.0225280263431021,5,228,0.295134805841371
"4395","167181",27,489,0.00361870041132364,0.182860278282315,0.0841695339217293,1,71,0.639310908038169
"4396","7593",16,349,0.016441770237517,0.983959788624197,0.080606575413947,4,571,0.743783114710823
"4397","189873",3,38,0.00119482428980696,0.323745614320505,0.0799002159980265,1,248,0.75378158246167
"4398","189906",40,437,0.000109965336022082,0.815550723625347,0.0825411137390137,3,525,0.470852697035298
"4399","167190",52,253,0.00220508701748882,0.629260336235166,0.0902411111001973,2,324,0.651546950219199
"4400","126029",36,198,0.000709189452792891,0.247298797192052,0.0572760403007572,3,80,0.161701899953187
"4401","168329",35,439,0.00241397541415317,0.457090222784318,0.0451618198013329,4,172,0.331126207718626
"4402","168910",2,44,0.0641153860647884,0.813689088264946,0.0513785881749005,1,475,0.816526726586744
"4403","189908",11,19,0.058137351318649,0.662414572779089,0.00554503722927067,2,397,0.283016154542565
"4404","167168",9,504,0.000671976399116266,0.758563267474528,0.0950770991345122,4,425,0.849177099531516
"4405","189905",2,212,0.000192828361557532,0.535622116292361,0.023232450431434,1,309,0.986824369523674
"4406","168335",36,213,0.000343105723041731,0.531677961223759,0.0255561680253665,1,692,0.0311936375219375
"4407","168331",3,230,0.00125836185869568,0.715460619931109,0.0472285882140324,5,768,0.185046138241887
"4408","168868",14,456,0.00668095644024708,0.224407717415597,0.0133380885538692,1,64,0.349841746967286
"4409","167083",14,165,0.0977445766809355,0.826627179982606,0.0636752987282095,5,385,0.453140995232388
"4410","189905",10,257,0.00358197408207646,0.976786703267135,0.0132090363332699,5,592,0.54619718180038
"4411","168331",19,18,0.0712221846957356,0.679236533883959,0.0311541379731591,1,929,0.570234593236819
"4412","168330",37,40,0.0416115661350593,0.838061568676494,0.0768120604195236,3,687,0.736703505041078
"4413","34539",38,20,0.023284082369033,0.262833192849066,0.0598140790704079,5,535,0.876741745974869
"4414","189905",28,425,0.0215122048741207,0.646437661400996,0.0923007175436593,1,517,0.180417045485228
"4415","7593",23,25,0.00794242440369908,0.777811492942274,0.0308481521119503,5,477,0.847599463071674
"4416","34539",7,32,0.000122885100067606,0.416338694849983,0.0288132025521365,1,548,0.365267368266359
"4417","189909",40,468,0.000170600618129661,0.324895801886451,0.0953267362788832,2,339,0.158534455113113
"4418","126029",24,20,0.00843158022687188,0.423872546681669,0.0103660980513971,2,285,0.451952970586717
"4419","167104",12,203,0.00161460933842331,0.58956933291629,0.0518838302708045,3,95,0.257729805540293
"4420","167200",37,420,0.00806551790643991,0.229575745565817,0.0465910650922451,4,922,0.193278786726296
"4421","167161",46,511,0.0267821762853829,0.940644951446447,0.0611021119604167,2,119,0.744801579974592
"4422","7593",5,348,0.00826949972911523,0.17925271113636,0.00506090386987431,4,133,0.776120341382921
"4423","167184",44,19,0.00021040232692299,0.695017843116075,0.0189087932210648,1,647,0.540350147057325
"4424","168331",29,29,0.000254865061555785,0.986766457217745,0.0829114945352147,1,173,0.765085101360455
"4425","168910",6,277,0.00710899599034839,0.455365119643975,0.0508926360778417,1,606,0.516965695424005
"4426","167201",30,62,0.000167928729934873,0.456331428908743,0.0953824147200491,5,427,0.636035959469154
"4427","168908",7,448,0.000205768826965203,0.576299939646851,0.0743118794791307,5,92,0.583916690666229
"4428","168330",35,305,0.0020772725113796,0.561974088025745,0.0914860882244469,5,221,0.980132783763111
"4429","167152",19,506,0.0625742453991612,0.306227091639303,0.0985446692263521,5,290,0.58149931859225
"4430","189905",28,106,0.000123482447883452,0.568589813010767,0.0118917782273376,5,94,0.616770276799798
"4431","7593",44,193,0.00368662592968998,0.115838341778144,0.012540842075604,4,548,0.500055870506912
"4432","126029",48,65,0.00105840259722247,0.286545832597185,0.0913957332433248,2,96,0.704144567484036
"4433","34539",6,20,0.000344694065310281,0.789694580158684,0.0850762366430345,1,457,0.826885383808985
"4434","126026",49,93,0.0138297692341829,0.547609122523572,0.0170783274222631,1,346,0.696031039115041
"4435","168908",37,346,0.0247266879109744,0.264120394834317,0.0451445976207452,2,204,0.289246132597327
"4436","167083",10,74,0.00252338015349368,0.986692093058955,0.0573318561913888,3,69,0.737997738877311
"4437","189862",16,131,0.000121256747771027,0.880308252875693,0.0687033506000601,4,588,0.87789332261309
"4438","34539",7,159,0.000360558303471303,0.931265834576916,0.0786275541441585,3,305,0.506149641936645
"4439","167161",52,59,0.0140574875518852,0.817202542012092,0.0223322597743385,2,737,0.646256841719151
"4440","146212",32,358,0.000680489647250405,0.775418523536064,0.0691422196201095,5,66,0.270841882564127
"4441","168335",22,70,0.000982795250479328,0.171919036644977,0.0243188655820047,4,67,0.791796158533543
"4442","167185",45,41,0.00628101696817013,0.10391756199766,0.0127965269731847,4,483,0.974883178481832
"4443","168910",15,30,0.0278392163035436,0.78828337194398,0.0971261760269851,2,484,0.320979840354994
"4444","189862",52,16,0.0341399399352379,0.869030885207467,0.0734163644086616,1,308,0.575048840371892
"4445","167152",16,230,0.0010754741440772,0.595712377892342,0.0706801566146896,3,656,0.502432812005281
"4446","189873",35,212,0.000624169582336529,0.271868928526528,0.00459828405242413,5,693,0.699432023335248
"4447","167181",22,17,0.00296629769904672,0.300262400084175,0.0592257207424869,3,65,0.231996848946437
"4448","167200",33,161,0.0319311254847787,0.581745505686849,0.0979073792378558,3,65,0.855265992460772
"4449","167181",16,199,0.0930363895879287,0.713456584522501,0.0590300349345966,5,500,0.430675369687378
"4450","167161",12,49,0.000103882763845414,0.433960245710332,0.0671580994267901,5,117,0.241395943798125
"4451","189865",44,89,0.0690635409725434,0.868022666880861,0.0709106339460914,5,483,0.877667975146323
"4452","126029",8,292,0.00203108402928596,0.889990913239308,0.0410196342523303,2,607,0.739527756115422
"4453","167083",51,47,0.00503870816681733,0.118658422431909,0.0272279826619895,3,218,0.0181455223355442
"4454","126029",49,142,0.088303078435531,0.608678110381588,0.0609499605003768,2,161,0.160818840609863
"4455","168329",42,438,0.000131576852576681,0.946836785578634,0.00279237342373468,5,725,0.273875839309767
"4456","167190",35,315,0.000125886482478635,0.527388068465516,0.0626179816574627,5,197,0.76501896395348
"4457","126029",38,266,0.0507227404032711,0.658287215773016,0.0929215870237141,5,108,0.0747085111215711
"4458","34539",43,69,0.000789422136140831,0.197563967101742,0.0935609025526512,1,69,0.647696584230289
"4459","167184",45,52,0.000881793658895227,0.395913077655714,0.0462080451378762,3,287,0.840181675506756
"4460","189865",30,97,0.00869765757380088,0.707448767528404,0.0862553893485363,2,114,0.432833402650431
"4461","167152",17,334,0.00792404771493904,0.824279296516906,0.0944858727828739,2,574,0.32929549831897
"4462","167152",45,22,0.000140451425232813,0.480523903118446,0.0315431167716067,2,67,0.116430293302983
"4463","168868",31,106,0.000277844082757074,0.521463366500102,0.0264470976755,3,434,0.590608999365941
"4464","189906",26,312,0.000751660545685738,0.514280490654055,0.0872597560147685,5,612,0.857944896677509
"4465","167161",44,439,0.00178687780754364,0.75345430883579,0.0350463608898199,4,454,0.166210927302018
"4466","189909",24,65,0.000163089220799239,0.417395660267211,0.0569925605323957,5,230,0.808540316764265
"4467","168330",18,172,0.0041418629062935,0.395062342660967,0.0428938309116755,5,374,0.79708098503761
"4468","167152",39,25,0.0132180511346854,0.323595230942592,0.0129152711589984,1,700,0.239811708685011
"4469","3945",25,18,0.0669299437267635,0.936526744621806,0.0852549448344694,4,226,0.822071324568242
"4470","167083",46,27,0.000400087570247728,0.69286301755812,0.042280723554953,2,960,0.583478613989428
"4471","168908",26,23,0.00337417393806291,0.825891313883476,0.0876585714363772,2,127,0.532137473812327
"4472","167168",8,91,0.000344236329470587,0.861956232527737,0.0144574636858841,1,138,0.535519859753549
"4473","7593",26,487,0.00213316090288554,0.344907459418755,0.0425731798862433,4,673,0.707409570459276
"4474","189865",21,30,0.00114305779902286,0.722897003276739,0.0151609728412889,2,927,0.194293569540605
"4475","189908",19,289,0.0429728959773761,0.468633093668614,0.084586723454746,2,84,0.818888087524101
"4476","167181",2,89,0.000310211674069776,0.566385994185694,0.0786879220705503,1,67,0.493411091156304
"4477","167161",18,28,0.0964719955529747,0.181472492062021,0.0997511269061058,5,546,0.162034239154309
"4478","168335",18,439,0.0109215174774838,0.838152788050938,0.00610353661635192,1,100,0.700352867133915
"4479","189906",3,21,0.0279788558148708,0.223799283916596,0.0249597146828682,3,223,0.700314137618989
"4480","189354",33,268,0.0278895774872926,0.245443857293576,0.08434409511565,3,615,0.0169930253177881
"4481","189354",44,160,0.0176473957872848,0.659526111423038,0.0121188880933914,5,786,0.0962778467219323
"4482","167201",9,221,0.000579025787319832,0.678642651115078,0.0042708869215427,3,76,0.595030889613554
"4483","34539",45,27,0.0611581534059605,0.532560409056023,0.0928617231019773,5,305,0.752133503323421
"4484","146212",26,331,0.000508666858464336,0.502567421463318,0.0760379943839065,5,419,0.201171900844201
"4485","168330",7,150,0.0179207568207258,0.476872783869039,0.0962088670679461,2,67,0.206325144739822
"4486","189873",2,42,0.0292551914014811,0.441521164523438,0.0652170105078956,3,148,0.495239658048376
"4487","189354",18,17,0.000110469280651561,0.447474793470465,0.024694622319215,3,261,0.200523412087932
"4488","126029",47,51,0.0514151258605361,0.396194890271872,0.0407340936266515,2,242,0.923156147124246
"4489","189862",25,23,0.000278424254866896,0.953817030608188,0.0658804802893894,4,886,0.469902575481683
"4490","167201",24,183,0.00183982063600257,0.391429749436211,0.0275315264903894,5,638,0.0253077168017626
"4491","167185",10,306,0.000194784087471227,0.150299840169027,0.0541090252098604,3,206,0.490074428729713
"4492","167083",21,177,0.000154157593654,0.427786190162878,0.0749725656761369,2,152,0.945675221038982
"4493","126029",1,50,0.00067326366470795,0.510848187289666,0.00789528215102851,4,220,0.559942783787847
"4494","189909",35,84,0.00458164022696785,0.389047856521793,0.0464456520084501,1,75,0.535427256952971
"4495","126026",38,91,0.0468119838378131,0.32182988043176,0.0894317965867813,1,181,0.0928519745357335
"4496","7593",41,86,0.0402964013982783,0.939216563717928,0.0789050645455485,5,69,0.999346465338022
"4497","3945",13,332,0.0171259415007323,0.383609616511967,0.0228120773508842,3,75,0.286941075930372
"4498","168908",11,420,0.00106934523681595,0.454204409483355,0.0218697195304441,3,317,0.383759924676269
"4499","167152",40,18,0.00044899837480849,0.74381768472027,0.0632996459627664,3,532,0.78059656592086
"4500","189862",9,35,0.0354530334314678,0.270063452075701,0.0129835972558009,2,294,0.027271298924461
"4501","168329",50,139,0.00581169407593664,0.532085273913108,0.0574275211126334,4,442,0.747196898562834
"4502","189905",23,52,0.073601939292774,0.625560040536802,0.0890459855515277,1,296,0.176475408487022
"4503","189866",46,404,0.0251064072063831,0.633885135538876,0.0793063775478024,1,281,0.239312417572364
"4504","189906",47,63,0.00920025005417655,0.835907349442132,0.0959553437867085,3,190,0.575212768279016
"4505","168910",27,129,0.0492871957555963,0.252316517184954,0.0257310565464362,2,633,0.79642706993036
"4506","167152",46,310,0.041976310256457,0.516259158900939,0.0378800183295435,2,189,0.250436881324276
"4507","3945",20,117,0.0258528989584237,0.214230240015313,0.0729631025857199,5,508,0.710380763281137
"4508","168335",17,80,0.00610628051791739,0.566979019481223,0.0247337070432631,3,951,0.371191443875432
"4509","167184",46,34,0.028424918848511,0.112541146622971,0.0937672047253954,3,65,0.515260890359059
"4510","167168",39,459,0.000421380186845519,0.625146793294698,0.0276331502557127,3,141,0.430303639499471
"4511","3945",25,113,0.00442366537531402,0.228034248854965,0.0196784019735176,2,513,0.642746121622622
"4512","167190",29,108,0.000833979478589059,0.498308109710924,0.0492926195804356,2,71,0.586054622428492
"4513","167185",50,487,0.0208578486868895,0.641012972288299,0.0862712280248222,1,300,0.177203870611265
"4514","189354",35,28,0.0180676587124872,0.23841282468522,0.0769283206672035,1,78,0.9931810349226
"4515","168868",52,406,0.000214529596569618,0.141047913867515,0.0150140357306693,2,80,0.54714651661925
"4516","189354",31,99,0.000290623334995267,0.957871216209605,0.0483979831482261,3,119,0.678156627574936
"4517","168868",27,389,0.000582042769786963,0.986768782217987,0.0402001260591042,3,566,0.524822560837492
"4518","189873",32,222,0.00022746670662461,0.72467504410306,0.0946342572102929,3,880,0.662456912919879
"4519","168335",13,404,0.0318313860205755,0.233717217105441,0.0797489135165885,5,280,0.506043225293979
"4520","3945",8,147,0.000410490025116648,0.520228578764945,0.0571411482006405,4,995,0.81370259495452
"4521","189909",36,27,0.00765845542672039,0.952909529551398,0.0664538307373715,2,201,0.464659590274096
"4522","167200",8,42,0.00486625804615701,0.498331474305596,0.0297136705759214,4,313,0.651313218753785
"4523","189908",19,88,0.00413260042755287,0.224432190840598,0.0599702185903769,2,263,0.158808456500992
"4524","189873",7,57,0.000300052576925265,0.929325536708347,0.0540804630525806,1,282,0.533209188841283
"4525","168335",44,68,0.000267049373391402,0.359786080054473,0.093569743202643,2,865,0.551983711775392
"4526","3945",32,105,0.0017582796739898,0.440578218402807,0.0394265366499964,4,163,0.219579395838082
"4527","167184",4,162,0.0258558479927431,0.694821304131765,0.0735450841570692,3,79,0.875961515353993
"4528","167181",41,57,0.00266080599367337,0.875144074237905,0.0489874234716361,1,98,0.107951161917299
"4529","126026",37,237,0.008878553266359,0.340178460525349,0.0375274967214302,5,97,0.98567692283541
"4530","167200",40,26,0.000224088503595696,0.858658772546332,0.0506898837517318,3,760,0.567898826673627
"4531","146212",24,34,0.00315654497535785,0.983638073864859,0.0869414389762492,1,179,0.102299659280106
"4532","167104",43,46,0.000701993659273247,0.656112419043202,0.0752368029849161,4,570,0.556245540967211
"4533","189906",1,216,0.0656712005954004,0.517663675798103,0.0900781035070028,1,503,0.904906099429354
"4534","168330",41,40,0.00101970297291302,0.56784845456481,0.0562771304993727,1,338,0.61771288421005
"4535","126029",16,292,0.00430754886473033,0.75464156730799,0.0711110803385754,2,193,0.741364994784817
"4536","34539",46,179,0.00909982292465566,0.893052752681542,0.0168652469700924,4,72,0.120824040612206
"4537","168910",20,104,0.0815494258678803,0.406394537026063,0.0417771613969631,4,218,0.686745129758492
"4538","168330",23,51,0.00291204436537859,0.866916646030731,0.0321969043976231,1,434,0.0175377684645355
"4539","167201",24,18,0.00021333125766462,0.748549016281031,0.0902910499552567,4,431,0.0762111782096326
"4540","168908",52,52,0.0301931087930498,0.305489585399628,0.0700725600409997,4,755,0.616864424431697
"4541","167200",47,53,0.0681656071860951,0.80993204038823,0.0408892332855682,4,92,0.0068954024463892
"4542","167083",1,301,0.000246654509432454,0.603834052986931,0.0926435987852165,4,163,0.826751546235755
"4543","167149",12,21,0.0126273898055709,0.18631816203706,0.00218969772250624,1,102,0.006403474137187
"4544","167161",35,36,0.000573058156724513,0.271748056074139,0.0406998217757302,4,142,0.0712576676160097
"4545","7593",12,40,0.0984250655760018,0.607836422994733,0.0130141754084197,4,285,0.0116739915683866
"4546","189866",41,402,0.00109221192230613,0.841216251677834,0.0537254801119282,2,175,0.0134618189185858
"4547","189905",47,472,0.0174056468802372,0.409722668360919,0.0846329018656327,2,223,0.65567686711438
"4548","167161",40,172,0.030480803361611,0.354570043757558,0.0631064792934828,5,923,0.0839868250768632
"4549","189865",31,32,0.0340240037689203,0.385453358695377,0.0967640701821703,1,161,0.68604487227276
"4550","126025",20,35,0.0761868455424586,0.179504511978012,0.06173071276339,3,553,0.128766261506826
"4551","167104",31,216,0.00256058764393767,0.865566078671254,0.0308172502872581,5,76,0.398244259878993
"4552","189866",4,96,0.0277069334795362,0.492468625842594,0.085091498329558,3,446,0.267871319549158
"4553","189909",52,124,0.00438488572851997,0.54653874421725,0.054830468074989,2,140,0.0511511189397424
"4554","167181",24,259,0.0113153842028421,0.71007362524746,0.0829857245568396,2,785,0.82651753583923
"4555","167149",6,83,0.00017991968939719,0.63728335444117,0.0275151626239787,5,309,0.965878362068906
"4556","167200",31,486,0.00150332241434399,0.236256613451988,0.00685024322407553,2,443,0.279616991290823
"4557","7593",12,95,0.00216052791431247,0.149144585677423,0.0946635550155514,3,945,0.551524389768019
"4558","3945",50,34,0.000610572762631334,0.581371274518315,0.0125215585720842,1,175,0.805447532096878
"4559","167104",36,16,0.000487152674162072,0.327374486094341,0.0483425050145132,3,184,0.883367791306227
"4560","126029",8,23,0.00111715926739996,0.705307447279338,0.0159505086466484,2,71,0.892218085937202
"4561","3945",49,35,0.0581236407871118,0.688066918577533,0.0201587164773745,2,107,0.786402767058462
"4562","167200",50,17,0.00103687782268615,0.112564351037145,0.0118206312270276,4,423,0.0432519996538758
"4563","189354",21,48,0.00893607710437076,0.298216681068297,0.0178540322820144,3,457,0.930403355043381
"4564","168330",11,22,0.00147749423474329,0.850721843172796,0.0498045250420528,5,463,0.421028504148126
"4565","189905",4,304,0.0012240936594962,0.613515644099098,0.0427725340164336,5,79,0.972139348043129
"4566","189354",44,111,0.0033855094505833,0.246465476904996,0.0646216211415967,2,190,0.206010009162128
"4567","167104",28,309,0.0674170884721715,0.419397490862757,0.0362326081668283,2,889,0.910448671551421
"4568","168868",21,29,0.00185577281928828,0.856594631944317,0.0718920334910601,2,83,0.680425641359761
"4569","189908",22,315,0.00482365894159707,0.343969402636867,0.0687753400836466,3,270,0.279852718813345
"4570","167184",41,31,0.000284711968657272,0.937364778318442,0.00888649422359653,4,384,0.986511341761798
"4571","7593",38,61,0.00829799596568803,0.96479682539124,0.00438974786024774,1,472,0.164934081956744
"4572","7593",34,269,0.00579903100724615,0.859895222180057,0.0254507126000989,5,170,0.454463270958513
"4573","168329",18,67,0.00242836017869544,0.871796604578849,0.0493592216688907,2,723,0.229668006300926
"4574","167190",45,462,0.00904763610838168,0.375398315766361,0.0928336481406609,5,231,0.551332697272301
"4575","3945",44,24,0.0288543468422531,0.721850819685496,0.0434838498777803,4,561,0.238576325122267
"4576","189354",7,115,0.00223611707332126,0.87070944316918,0.0903576229893533,2,494,0.157771662808955
"4577","189909",51,84,0.0046301090685157,0.789477908164263,0.0432265352355526,2,207,0.30318513000384
"4578","146212",36,27,0.0516058983121052,0.261871042475104,0.0446072154443595,5,953,0.494225136935711
"4579","146212",49,46,0.000186024969564811,0.755523310387507,0.0568164431143925,2,79,0.289007879095152
"4580","189873",20,413,0.00015705516071829,0.208237323537469,0.0119870205333806,1,69,0.121695245616138
"4581","34539",29,131,0.0831109256095976,0.209248608502094,0.0878354568858631,4,88,0.670536378165707
"4582","189865",52,50,0.000312683265169857,0.793435820105951,0.0532513007106027,1,123,0.0505731718149036
"4583","168335",8,288,0.00035452820099677,0.858538816624787,0.0675109029180557,1,146,0.279500753851607
"4584","189908",28,27,0.00705785718358996,0.626608236019965,0.0251251035228698,2,121,0.72663927054964
"4585","167152",23,97,0.000592744615997559,0.839427828958724,0.0778449124631682,4,702,0.461003169417381
"4586","189908",41,179,0.00112899003651983,0.117993113251869,0.0524309732217132,2,723,0.868411972187459
"4587","189909",39,31,0.0465316622082222,0.342716919204686,0.0457801247686264,2,189,0.00945674278773367
"4588","146212",7,74,0.000395493167066143,0.215662533205468,0.0577322571940883,5,554,0.381102261366323
"4589","189906",37,377,0.000748673416219138,0.848541868447792,0.0121810541539942,1,129,0.19852372026071
"4590","126025",3,327,0.0111538373788237,0.745943331110757,0.0615369452415896,3,666,0.0183640555478632
"4591","126029",34,17,0.000187321933099011,0.146454255993012,0.0352608490349772,2,466,0.45968086249195
"4592","189865",18,299,0.0469911585627936,0.350895044973586,0.0220955702811689,2,980,0.122608062345535
"4593","167104",4,72,0.00508662168819434,0.540373443269637,0.0658517095367145,3,85,0.894782746676356
"4594","34539",26,175,0.00136480580003389,0.151578841037117,0.00605315077116014,4,67,0.94546561408788
"4595","146212",50,301,0.00213914012583176,0.404823154322803,0.00975007394437678,2,218,0.88905070326291
"4596","167168",35,65,0.0142913873104792,0.945394773182925,0.067561709003814,3,511,0.142172477208078
"4597","167104",14,200,0.0268047008470263,0.922680190349929,0.0586925642525032,3,523,0.906279254006222
"4598","168330",51,141,0.0224641519927063,0.167323705372401,0.0743132695020386,4,364,0.51590478583239
"4599","167104",48,41,0.000446823621893799,0.468433115466032,0.0270154904674576,5,160,0.582426563138142
"4600","126025",46,115,0.0404386333379561,0.908229529524688,0.0308554749743547,3,118,0.023299623047933
"4601","167104",41,21,0.00918049261738581,0.115488199642859,0.0942266998257325,3,90,0.131630997173488
"4602","189865",33,112,0.0199994250439196,0.430722207513172,0.00230280324420426,4,166,0.0662763614673167
"4603","168910",28,37,0.0133561987183795,0.266299776497763,0.00988334286501398,4,774,0.0992575886193663
"4604","168908",4,27,0.0183314888167949,0.537079639672302,0.0649516116533522,5,175,0.620925415307283
"4605","189908",21,18,0.0319843524945125,0.351655713147484,0.0915417676899652,5,998,0.48800065740943
"4606","167168",52,138,0.0159999913624405,0.897352588234935,0.0249046736915363,5,459,0.273959962883964
"4607","167149",47,145,0.000630703097678454,0.595458286656067,0.0877380385527015,5,614,0.958175943233073
"4608","167104",1,52,0.000846043570810003,0.221669986529741,0.0960457138304669,3,76,0.663600801257417
"4609","168868",10,83,0.000469850325391631,0.606687513350043,0.0397983261169749,4,237,0.0842215314041823
"4610","167181",8,36,0.00028757846570287,0.982704777738545,0.000784927353009116,4,83,0.957997484831139
"4611","3945",26,67,0.0144845200647764,0.307000767381396,0.0946514249372389,1,66,0.730615485925227
"4612","126025",10,34,0.000187531282526423,0.5252279598522,0.0558100065346365,3,300,0.830107974587008
"4613","167181",33,31,0.000863688720015157,0.190392030982766,0.018989883656553,5,140,0.914630532264709
"4614","168330",40,32,0.0602149942522618,0.901425797187258,0.0494129924632632,2,409,0.945838036481291
"4615","167149",16,46,0.0368529951274604,0.241276898405049,0.0516533715407108,4,419,0.847247518366203
"4616","167152",23,51,0.0230881519577369,0.876463242075406,0.0178004552997695,4,88,0.336707091191784
"4617","168331",17,450,0.0175580189802481,0.213754217766691,0.0579251759235328,2,538,0.268119027139619
"4618","167185",12,42,0.0654954150036054,0.728648414809722,0.0340979355508252,5,633,0.697282261447981
"4619","3945",33,17,0.0199546282269833,0.170979050030001,0.0471619286920014,2,1000,0.680896145058796
"4620","7593",15,275,0.00019716756318813,0.321710691428743,0.093357800968939,1,118,0.955732074333355
"4621","3945",38,83,0.0194607320879313,0.244938356860075,0.072171414453031,3,99,0.696698339888826
"4622","167149",48,414,0.000279742859408007,0.285195032944903,0.0578812137688766,3,424,0.89403277495876
"4623","189906",11,25,0.0005506528468701,0.189161936349701,0.0927960270066466,4,830,0.892540459753945
"4624","167149",44,202,0.000494618554136446,0.15293566206703,0.0409730268240394,5,244,0.342961129266769
"4625","167184",25,20,0.00377905416415396,0.70483380059246,0.0920424108859873,2,218,0.799579480430111
"4626","189908",1,161,0.00450892080023621,0.162435200687032,0.0354278781657992,5,483,0.40731928893365
"4627","167200",42,55,0.000396064059738421,0.936854602189269,0.0751461255423189,1,308,0.114777103299275
"4628","168868",12,24,0.000156823872685377,0.646731417721603,0.0818488533696579,2,87,0.486215591430664
"4629","168329",51,177,0.0839341979768293,0.205798542301636,0.00894084191460861,1,473,0.59788430784829
"4630","167149",27,199,0.000198075949458193,0.49889783048071,0.0584170447963802,4,258,0.421946669695899
"4631","189906",13,76,0.0751580653786386,0.630637518838048,0.0937278646815149,2,90,0.810848943889141
"4632","146212",26,272,0.000121816907720412,0.250573424510658,0.0552337755379011,4,536,0.275913346558809
